transaction_id,amount,customer_age,customer_transaction_count,customer_avg_amount,device_age_days,new_device,failed_attempts,transactions_last_1h,transactions_last_24h,location_changed,hour,payment_method,merchant_category,is_fraud
TXN116075,2398.18,40,228,946.59,233,0,1,2,3,0,11,upi,fashion,0
TXN116076,2141.1,28,16,624.17,60,0,0,1,0,0,8,netbanking,travel,0
TXN116077,719.87,21,238,1665.87,341,0,0,1,3,0,14,upi,fashion,0
TXN116078,1022.01,28,151,593.57,248,0,1,3,4,0,15,upi,fashion,0
TXN116079,657.58,66,274,625.76,729,1,0,3,3,0,14,netbanking,services,0
TXN116080,888.62,41,221,837.96,1157,0,0,2,12,0,21,upi,fashion,0
TXN116081,416.86,69,68,608.77,1095,0,0,1,6,1,1,upi,services,0
TXN116082,1620.49,37,281,798.78,687,0,0,1,6,0,14,upi,food,0
TXN116083,3213.52,62,33,602.52,255,0,2,0,5,0,3,card,fashion,0
TXN116084,484.63,34,51,466.4,114,0,0,0,5,0,13,upi,travel,0
TXN116085,3949.21,30,279,271.88,712,0,2,4,6,0,9,card,travel,0
TXN116086,1228.47,34,149,590.99,1286,0,0,0,4,0,10,card,services,0
TXN116087,1395.6,68,63,743.36,1049,0,1,4,5,0,0,upi,fashion,0
TXN116088,200.45,69,122,224.73,1041,0,1,0,3,0,12,upi,fashion,0
TXN116089,179.96,32,27,855.67,1121,0,0,2,7,0,20,upi,travel,0
TXN116090,1266.63,21,209,1014.12,23,1,1,1,7,0,2,card,fashion,1
TXN116091,2415.67,35,154,1705.54,896,0,1,3,5,0,1,card,travel,0
TXN116092,560.38,60,275,1110.88,544,1,1,0,9,0,7,card,grocery,0
TXN116093,5826.05,26,225,768.94,695,0,1,0,6,0,9,netbanking,electronics,0
TXN116094,2286.86,65,58,358.3,1269,0,0,2,4,0,14,netbanking,food,1
TXN116095,442.15,20,251,900.06,375,0,1,4,3,0,6,card,services,0
TXN116096,1130.99,44,240,453.19,432,0,1,1,3,0,14,upi,electronics,0
TXN116097,13055.03,35,263,381.82,847,0,1,1,5,0,23,upi,electronics,0
TXN116098,316.54,34,231,616.16,32,0,0,2,5,0,1,upi,food,0
TXN116099,1859.89,27,66,511.89,216,0,0,1,2,0,13,card,services,0
TXN116100,794.14,54,209,1895.05,150,1,0,1,5,1,10,card,services,0
TXN116101,2223.63,46,46,370.45,901,0,2,7,7,0,7,card,fashion,0
TXN116102,3894.32,64,203,1223.9,441,0,1,0,4,0,0,card,fashion,0
TXN116103,745.28,69,44,495.79,18,0,2,2,11,0,13,card,travel,0
TXN116104,3357.37,67,137,1343.23,541,0,2,6,4,0,5,card,services,0
TXN116105,10109.22,22,71,635.74,679,0,0,1,9,0,0,upi,grocery,0
TXN116106,1171.77,64,267,4399.29,1239,0,0,1,12,0,3,card,travel,0
TXN116107,2404.0,23,115,3497.55,941,0,0,1,2,0,11,upi,grocery,0
TXN116108,607.63,57,56,520.11,297,0,1,0,5,0,2,netbanking,electronics,0
TXN116109,1117.96,52,132,263.81,988,0,1,0,5,0,0,card,services,0
TXN116110,919.04,22,293,3148.99,1296,0,1,2,5,0,13,upi,electronics,0
TXN116111,2433.14,67,290,806.94,421,0,1,1,4,0,10,upi,grocery,0
TXN116112,3658.02,32,105,322.43,1000,0,0,3,4,0,13,card,food,0
TXN116113,982.74,44,47,353.46,1453,0,0,1,4,0,18,upi,travel,0
TXN116114,5082.83,61,30,656.98,877,0,0,3,3,0,3,upi,services,0
TXN116115,5064.69,68,118,1583.83,1451,0,0,1,2,0,12,card,travel,0
TXN116116,2557.67,56,46,764.16,576,0,0,0,7,0,20,card,grocery,0
TXN116117,654.57,50,70,921.98,655,1,0,2,5,0,0,card,services,0
TXN116118,594.77,41,33,535.39,1099,0,1,1,4,0,1,upi,travel,0
TXN116119,486.69,38,50,877.58,1354,1,1,1,5,0,23,upi,travel,0
TXN116120,2833.21,19,271,728.82,713,0,0,2,11,0,14,card,grocery,0
TXN116121,326.44,36,276,873.72,243,0,2,0,4,0,22,upi,fashion,0
TXN116122,2157.79,62,88,430.93,898,0,3,1,5,0,13,card,electronics,0
TXN116123,372.0,69,40,733.09,92,1,0,2,6,0,15,upi,food,0
TXN116124,2498.75,35,32,141.33,993,0,0,0,5,0,11,card,services,0
TXN116125,1115.68,27,97,1424.1,1091,0,1,3,1,0,13,card,travel,0
TXN116126,4161.53,62,112,341.81,510,0,0,0,5,0,8,upi,grocery,0
TXN116127,3433.91,54,238,483.58,386,0,1,0,5,0,21,upi,fashion,0
TXN116128,4605.77,40,12,927.21,1452,0,1,2,2,0,9,card,services,0
TXN116129,4725.93,62,271,1413.57,177,1,1,1,5,1,20,netbanking,electronics,0
TXN116130,1266.02,58,187,786.8,273,0,0,1,9,0,17,card,services,0
TXN116131,344.19,18,188,376.6,677,1,0,2,8,0,15,netbanking,food,0
TXN116132,382.79,23,72,767.25,633,0,0,2,6,0,14,upi,fashion,0
TXN116133,136.07,18,260,1674.2,1109,0,0,1,7,0,1,card,food,1
TXN116134,371.05,35,27,298.69,367,0,1,0,4,0,17,card,travel,0
TXN116135,1174.77,44,101,428.28,621,1,0,1,4,0,23,wallet,electronics,0
TXN116136,626.62,65,181,441.31,574,1,2,0,3,0,18,card,services,0
TXN116137,915.86,57,39,1843.41,452,1,2,2,6,0,4,upi,services,0
TXN116138,1794.92,55,275,947.11,596,0,2,2,4,0,17,upi,travel,0
TXN116139,809.11,62,117,1036.96,1476,0,0,2,5,0,16,upi,fashion,0
TXN116140,357.16,34,14,1137.28,951,0,0,1,4,0,23,upi,travel,0
TXN116141,1039.78,43,216,1054.28,759,0,1,2,5,0,10,card,grocery,0
TXN116142,446.53,30,125,1861.64,473,1,0,4,4,0,17,card,fashion,0
TXN116143,836.49,27,281,816.27,213,0,2,0,5,1,18,upi,electronics,0
TXN116144,4199.74,55,89,514.41,277,0,0,0,6,0,11,card,food,0
TXN116145,836.72,43,111,1084.7,248,0,0,3,6,0,3,upi,services,0
TXN116146,6444.34,48,79,549.99,1260,0,0,1,3,0,18,wallet,electronics,0
TXN116147,4590.0,40,170,211.77,459,0,1,1,5,1,16,upi,fashion,0
TXN116148,614.43,67,22,484.75,1129,0,0,0,2,0,12,card,fashion,0
TXN116149,361.0,37,156,689.11,317,0,2,0,4,0,23,card,grocery,0
TXN116150,1040.49,40,217,1892.59,886,1,3,1,7,0,7,card,food,0
TXN116151,3474.92,62,1,843.87,588,1,0,2,4,0,23,card,services,0
TXN116152,671.7,44,261,779.04,1016,0,1,2,5,0,10,netbanking,travel,0
TXN116153,2719.19,32,112,1608.3,1412,0,1,2,9,0,20,upi,travel,0
TXN116154,3671.81,55,99,713.47,642,0,0,1,7,0,21,upi,food,0
TXN116155,505.72,28,75,466.51,628,0,0,4,2,0,12,upi,food,0
TXN116156,557.77,25,143,1423.67,1171,0,2,1,9,0,2,card,grocery,0
TXN116157,2236.49,31,230,534.03,1102,0,1,2,6,0,1,upi,grocery,0
TXN116158,1276.46,30,74,2019.91,1243,0,0,0,7,0,15,upi,grocery,0
TXN116159,552.22,39,33,413.36,4,0,1,2,5,0,6,wallet,grocery,0
TXN116160,771.1,51,188,636.49,119,0,1,1,6,0,4,upi,grocery,0
TXN116161,1021.96,18,106,621.37,562,0,0,1,6,0,22,card,services,0
TXN116162,229.33,54,46,497.99,733,0,3,1,3,0,4,card,fashion,0
TXN116163,2358.17,49,283,486.5,461,0,0,1,6,0,5,card,travel,0
TXN116164,679.47,28,28,366.28,704,0,0,1,6,0,1,wallet,food,0
TXN116165,67.78,27,107,3923.44,1466,1,0,0,3,1,8,card,food,1
TXN116166,1070.77,47,34,1273.16,1322,0,2,0,6,1,7,netbanking,travel,0
TXN116167,522.4,29,96,1068.72,838,0,2,3,4,0,2,card,grocery,0
TXN116168,5936.19,59,127,3941.39,1244,1,1,1,6,0,3,upi,travel,0
TXN116169,610.67,58,57,915.65,754,0,0,1,5,0,17,upi,electronics,0
TXN116170,365.9,51,124,586.54,71,0,1,1,8,0,1,upi,fashion,0
TXN116171,1822.44,42,150,723.83,20,0,0,2,6,0,13,card,travel,0
TXN116172,566.54,53,251,1437.68,741,0,1,2,3,0,5,wallet,food,0
TXN116173,502.98,21,27,110.95,546,1,0,1,8,1,11,card,fashion,0
TXN116174,1825.3,38,202,1329.84,1193,0,0,0,5,0,23,upi,food,0
TXN116175,387.43,47,123,3281.27,1267,0,0,3,3,0,7,upi,travel,0
TXN116176,255.37,55,89,263.1,1370,0,2,4,2,0,21,upi,services,0
TXN116177,6161.02,29,60,346.8,945,0,2,3,6,1,19,upi,grocery,0
TXN116178,1957.65,56,72,400.56,949,1,1,0,8,1,6,upi,food,0
TXN116179,842.01,42,293,620.61,147,0,2,2,6,0,11,upi,food,0
TXN116180,1092.83,36,110,960.43,1318,0,0,1,5,0,19,card,fashion,0
TXN116181,1818.68,19,126,650.18,1236,0,0,1,3,0,2,netbanking,food,0
TXN116182,2902.53,39,48,1810.32,1197,0,3,1,4,0,4,card,food,0
TXN116183,514.93,47,252,1248.03,204,0,0,1,8,0,15,card,food,0
TXN116184,1581.53,68,269,1203.82,770,0,0,1,6,1,9,upi,food,0
TXN116185,660.7,53,231,642.14,1327,0,1,0,3,0,19,netbanking,electronics,0
TXN116186,907.8,20,15,332.55,225,0,0,1,8,0,19,card,services,0
TXN116187,1287.8,40,24,643.9,218,0,0,0,8,0,6,upi,grocery,0
TXN116188,1089.33,21,264,2655.1,977,0,2,3,6,0,7,upi,services,0
TXN116189,2288.31,45,106,92.2,1026,0,0,1,8,0,2,wallet,services,0
TXN116190,1784.84,31,119,1180.33,804,0,0,3,3,0,1,upi,travel,0
TXN116191,242.7,23,170,602.71,450,0,0,4,2,0,15,upi,electronics,0
TXN116192,282.08,23,115,2581.12,1460,1,1,3,1,1,11,upi,food,0
TXN116193,757.7,58,135,574.59,805,1,0,0,2,0,3,card,fashion,0
TXN116194,6826.9,54,152,2308.29,611,1,2,4,4,0,13,upi,fashion,0
TXN116195,467.97,24,283,697.49,16,0,1,2,1,0,9,card,food,0
TXN116196,890.49,30,127,223.74,1258,0,0,2,3,0,15,wallet,grocery,0
TXN116197,641.4,18,3,1253.04,1497,0,3,0,4,0,21,wallet,travel,1
TXN116198,630.15,41,48,1141.51,1390,0,0,3,3,0,17,netbanking,services,0
TXN116199,1310.6,51,230,362.88,1041,0,2,2,3,0,16,netbanking,grocery,0
TXN116200,4450.52,69,177,513.54,792,0,0,3,10,0,13,upi,services,0
TXN116201,1730.16,27,285,204.93,1389,0,1,0,5,0,13,wallet,food,0
TXN116202,491.01,23,202,1352.27,739,0,1,6,7,0,7,upi,services,0
TXN116203,17209.72,21,17,838.37,544,0,1,0,4,0,6,upi,services,0
TXN116204,1186.27,25,234,942.82,1182,0,0,3,4,0,2,wallet,grocery,0
TXN116205,615.71,63,7,1322.71,775,0,0,0,7,0,17,upi,grocery,0
TXN116206,4501.19,65,171,400.77,993,0,1,3,2,0,14,wallet,grocery,0
TXN116207,686.04,32,291,467.7,1461,0,0,1,9,0,15,card,food,0
TXN116208,5784.36,62,168,1357.61,509,0,1,1,5,0,11,card,food,0
TXN116209,459.14,29,195,724.14,787,0,2,1,5,0,6,upi,services,0
TXN116210,4582.64,56,205,1947.33,427,0,1,3,5,0,12,card,services,0
TXN116211,1340.83,64,134,438.99,1450,0,0,2,3,0,21,wallet,electronics,0
TXN116212,3988.03,23,258,460.92,570,0,2,0,7,0,8,card,electronics,0
TXN116213,7344.93,38,39,1110.81,537,0,1,1,4,0,22,card,travel,0
TXN116214,353.33,63,102,2241.27,623,0,1,3,2,0,19,card,services,0
TXN116215,3927.55,49,33,1269.36,344,0,3,0,6,0,1,card,services,0
TXN116216,268.03,49,151,2917.28,284,1,0,0,4,0,7,card,grocery,0
TXN116217,384.84,44,33,1267.34,688,0,0,1,6,0,0,netbanking,travel,0
TXN116218,491.07,64,89,482.41,23,0,2,1,8,0,4,upi,grocery,0
TXN116219,1814.63,28,78,512.42,1206,0,0,0,3,0,11,upi,grocery,0
TXN116220,1133.44,39,30,682.14,102,0,0,1,2,0,12,wallet,services,0
TXN116221,927.84,53,265,594.43,365,0,1,1,6,0,7,card,electronics,0
TXN116222,1269.32,40,126,777.99,28,0,2,1,6,0,15,upi,services,0
TXN116223,1980.87,54,71,960.84,1278,0,1,5,3,0,14,card,travel,0
TXN116224,2139.33,40,62,915.91,1476,0,0,2,9,0,16,upi,electronics,0
TXN116225,3275.31,44,200,2931.05,109,0,1,1,7,0,9,wallet,services,0
TXN116226,6768.5,51,234,1849.5,99,0,1,1,4,1,0,upi,fashion,0
TXN116227,1073.45,37,219,1142.95,332,0,0,1,4,0,3,wallet,food,0
TXN116228,651.26,32,153,921.94,856,0,0,2,3,0,14,upi,fashion,0
TXN116229,2025.43,59,175,405.71,835,0,0,4,4,1,9,wallet,travel,0
TXN116230,349.24,21,284,475.3,864,1,0,2,1,1,19,upi,grocery,0
TXN116231,556.29,46,202,378.63,753,0,0,1,11,0,20,card,services,0
TXN116232,2979.11,57,125,274.54,104,0,2,5,15,0,17,upi,fashion,0
TXN116233,968.62,28,189,342.67,238,0,0,0,4,0,8,card,electronics,0
TXN116234,327.6,66,204,4268.59,1103,0,0,1,7,0,7,upi,electronics,0
TXN116235,247.2,24,190,1523.95,819,0,0,4,4,0,2,card,fashion,0
TXN116236,1151.38,28,154,822.85,1037,0,1,1,5,0,14,netbanking,services,0
TXN116237,3435.43,59,233,1605.53,782,0,0,0,7,0,16,card,travel,0
TXN116238,3389.87,50,233,1072.45,952,0,1,0,2,0,16,netbanking,fashion,0
TXN116239,1225.23,47,262,279.86,554,0,0,1,7,0,21,card,travel,0
TXN116240,8175.6,49,67,154.14,1123,1,3,2,4,0,1,wallet,food,1
TXN116241,987.5,57,219,214.51,995,0,0,1,7,0,23,upi,travel,1
TXN116242,954.73,54,270,398.85,1383,0,1,2,9,0,0,netbanking,travel,0
TXN116243,84.15,30,113,327.58,890,0,3,2,2,0,16,upi,travel,0
TXN116244,701.09,24,75,732.29,479,1,0,0,5,0,10,upi,grocery,0
TXN116245,2570.91,41,244,970.28,149,0,0,2,4,0,20,upi,services,0
TXN116246,5239.4,28,243,298.2,818,0,0,1,8,0,17,card,services,0
TXN116247,478.07,48,145,2390.59,238,0,0,1,8,0,18,upi,food,0
TXN116248,1741.07,61,183,309.61,247,0,2,0,6,0,23,upi,electronics,0
TXN116249,3124.03,31,188,862.22,769,0,0,1,5,1,1,card,travel,1
TXN116250,1108.99,61,174,492.39,520,1,0,1,7,0,2,upi,services,0
TXN116251,111.8,43,62,1032.91,235,0,0,0,3,0,14,card,grocery,0
TXN116252,1404.29,18,244,865.53,1051,0,0,3,8,0,16,upi,services,0
TXN116253,2348.26,23,144,1090.96,1453,0,1,3,2,0,17,netbanking,grocery,0
TXN116254,425.21,48,235,1058.31,1066,1,0,3,7,0,23,card,travel,0
TXN116255,850.52,60,54,468.02,840,0,2,2,3,0,15,card,travel,0
TXN116256,345.33,60,161,797.71,1319,0,0,3,7,0,20,upi,food,0
TXN116257,83.92,29,199,472.27,1441,0,0,1,5,0,19,upi,travel,0
TXN116258,3062.55,18,117,272.06,832,0,0,2,5,0,3,card,services,0
TXN116259,1092.53,69,123,976.03,1277,0,1,1,5,0,17,upi,grocery,0
TXN116260,5419.05,69,30,335.69,508,0,1,1,2,0,1,upi,food,0
TXN116261,2584.59,23,7,627.38,170,0,0,2,4,0,3,card,services,0
TXN116262,769.54,46,142,1364.94,26,0,2,1,4,0,15,upi,food,0
TXN116263,1009.11,47,189,1113.12,108,0,1,0,3,0,2,upi,services,0
TXN116264,1931.74,30,55,1945.14,1204,0,1,2,3,0,20,card,grocery,0
TXN116265,2883.86,47,90,985.59,1403,0,1,0,6,0,8,upi,electronics,0
TXN116266,1514.24,29,162,945.04,656,0,0,3,5,0,21,upi,food,0
TXN116267,3312.95,27,94,778.71,578,0,0,0,4,0,4,card,grocery,0
TXN116268,815.12,56,255,4472.81,1215,0,0,4,2,0,5,wallet,electronics,0
TXN116269,404.58,27,157,229.61,59,1,2,1,7,0,12,upi,grocery,0
TXN116270,1027.82,35,165,238.47,1105,0,2,0,7,0,1,card,fashion,1
TXN116271,1346.39,23,236,272.85,1241,0,1,2,8,0,18,netbanking,services,0
TXN116272,329.79,25,68,397.97,15,0,0,1,3,0,23,upi,services,0
TXN116273,288.09,37,251,198.01,1105,0,0,2,3,0,15,upi,electronics,0
TXN116274,1715.37,58,1,1291.36,879,0,0,2,7,0,0,netbanking,services,0
TXN116275,730.44,33,200,504.58,1480,0,0,1,7,0,19,upi,grocery,0
TXN116276,929.05,19,117,694.42,588,0,1,2,4,0,5,card,electronics,0
TXN116277,765.33,28,57,1306.1,1227,0,1,2,2,0,15,upi,fashion,0
TXN116278,5017.07,41,49,265.23,797,0,0,1,8,0,10,card,services,0
TXN116279,3872.91,36,23,198.3,1207,0,1,0,5,1,17,netbanking,electronics,0
TXN116280,318.19,21,213,911.56,927,1,1,3,2,0,18,upi,food,0
TXN116281,643.68,20,221,922.56,196,0,0,3,7,0,21,upi,services,0
TXN116282,2565.75,32,149,824.63,609,0,0,4,2,1,19,upi,travel,0
TXN116283,2002.07,57,186,814.66,1163,0,0,0,6,0,4,upi,grocery,0
TXN116284,1052.1,21,265,244.25,1056,0,2,4,4,0,21,card,services,0
TXN116285,351.57,60,199,1044.29,321,0,1,0,3,0,16,card,food,0
TXN116286,554.16,34,82,2160.47,675,0,0,3,3,0,20,upi,services,0
TXN116287,654.08,26,79,1203.53,881,1,2,0,7,0,0,card,fashion,0
TXN116288,1446.63,42,217,175.48,820,1,0,3,6,0,19,upi,travel,0
TXN116289,6025.33,18,176,1265.01,901,0,2,3,2,0,20,upi,services,0
TXN116290,551.76,57,212,545.07,424,0,2,5,9,0,14,card,travel,0
TXN116291,393.06,19,37,588.19,1376,0,0,3,6,0,7,upi,fashion,0
TXN116292,983.79,62,115,592.58,14,0,3,0,5,0,23,card,electronics,0
TXN116293,3077.09,50,5,470.17,848,0,1,3,6,0,18,card,fashion,0
TXN116294,258.04,39,240,650.31,122,0,2,0,3,0,22,card,fashion,0
TXN116295,4692.09,59,7,216.98,91,0,1,1,2,0,22,netbanking,services,0
TXN116296,923.31,29,298,162.14,569,0,0,3,5,0,14,wallet,grocery,0
TXN116297,526.2,44,260,1402.97,658,0,2,2,3,0,20,upi,electronics,0
TXN116298,221.36,28,237,1759.14,1298,0,0,4,5,0,7,card,travel,0
TXN116299,2222.8,59,99,416.03,109,0,0,2,5,0,7,upi,grocery,0
TXN116300,924.11,31,116,2826.3,1420,0,1,1,5,0,2,upi,food,0
TXN116301,1300.76,31,125,249.78,459,0,0,2,3,0,8,card,food,0
TXN116302,445.5,57,110,391.28,1097,0,3,2,1,0,21,card,grocery,0
TXN116303,797.04,60,203,416.37,496,0,1,1,3,0,17,card,electronics,0
TXN116304,674.13,39,269,138.21,78,0,0,2,5,0,12,upi,grocery,0
TXN116305,991.69,26,287,728.12,422,0,0,0,1,0,23,upi,services,0
TXN116306,561.41,32,298,790.48,1181,1,2,1,4,0,15,upi,services,0
TXN116307,236.47,50,70,1974.16,872,0,1,4,9,0,11,upi,grocery,0
TXN116308,16789.35,36,139,1002.44,288,0,1,1,3,0,15,netbanking,electronics,0
TXN116309,280.51,48,149,1268.44,468,0,1,2,1,0,1,card,travel,0
TXN116310,1314.83,35,154,436.5,1206,0,2,1,9,0,8,upi,electronics,0
TXN116311,186.41,29,15,582.33,737,0,1,1,6,0,1,upi,grocery,0
TXN116312,148.85,57,105,1206.6,577,0,0,1,7,0,16,card,fashion,0
TXN116313,1209.34,54,284,459.63,1170,1,1,0,7,0,2,upi,grocery,0
TXN116314,1305.53,62,157,1662.89,1065,0,0,4,5,0,12,wallet,fashion,0
TXN116315,3871.89,66,239,595.86,701,0,3,2,2,0,16,upi,travel,0
TXN116316,1635.24,18,110,313.52,26,0,0,2,2,0,0,upi,services,0
TXN116317,944.06,51,190,1448.85,551,0,0,1,6,0,6,upi,electronics,0
TXN116318,424.28,24,56,2620.11,448,0,0,0,2,0,3,card,travel,0
TXN116319,4909.92,19,258,397.67,1347,0,0,1,4,0,22,netbanking,services,0
TXN116320,2776.24,39,82,510.78,1423,0,0,1,4,0,9,card,fashion,0
TXN116321,315.35,21,193,372.79,666,0,2,1,4,0,13,netbanking,travel,0
TXN116322,1139.07,62,60,845.41,582,0,2,2,3,0,22,card,fashion,0
TXN116323,1266.55,63,284,1728.19,48,0,1,3,5,0,22,upi,grocery,0
TXN116324,776.15,37,44,556.99,320,0,0,2,3,0,10,card,electronics,0
TXN116325,2372.86,20,290,358.47,952,0,1,1,1,0,17,card,fashion,0
TXN116326,2519.29,26,167,426.03,1151,0,1,2,5,0,6,upi,food,0
TXN116327,906.43,35,260,288.3,192,0,3,0,5,0,5,upi,electronics,0
TXN116328,828.1,33,235,315.27,1323,0,0,0,9,0,17,card,services,0
TXN116329,4909.65,68,156,252.68,1034,0,1,3,1,0,11,card,fashion,0
TXN116330,2787.33,69,295,377.45,965,0,3,4,2,0,22,upi,travel,0
TXN116331,1178.93,26,193,491.98,662,0,1,0,7,0,10,upi,electronics,0
TXN116332,215.03,36,173,498.14,826,0,1,4,6,0,5,card,electronics,0
TXN116333,1546.89,23,51,1192.13,951,0,6,1,4,0,6,upi,grocery,0
TXN116334,2204.12,61,112,513.84,774,0,0,3,4,0,10,card,fashion,0
TXN116335,69.79,32,45,886.04,938,0,1,3,3,0,14,upi,services,0
TXN116336,1410.74,23,287,362.29,829,0,0,1,9,0,19,wallet,services,0
TXN116337,722.93,22,135,1045.11,58,0,1,0,5,0,5,upi,food,0
TXN116338,879.32,46,194,1641.03,1199,0,0,1,4,0,17,card,electronics,0
TXN116339,442.58,63,297,298.06,1137,0,2,3,6,0,13,wallet,electronics,0
TXN116340,945.59,44,117,204.19,564,0,0,3,8,0,22,card,grocery,0
TXN116341,4411.59,68,68,848.11,1072,0,3,2,4,0,20,upi,services,1
TXN116342,701.77,67,266,631.31,939,0,1,2,3,0,7,upi,fashion,0
TXN116343,2880.08,62,99,1371.29,1006,0,0,3,4,0,15,upi,travel,0
TXN116344,489.64,58,259,901.27,896,0,0,1,6,0,21,upi,grocery,0
TXN116345,2341.99,69,81,847.24,819,0,0,1,7,0,3,upi,fashion,0
TXN116346,1098.45,43,298,167.89,149,0,1,3,6,0,16,upi,travel,0
TXN116347,1559.35,45,72,440.18,94,0,0,3,4,0,21,netbanking,travel,0
TXN116348,1104.51,49,30,373.88,845,0,1,4,5,0,8,card,grocery,0
TXN116349,2083.13,42,221,716.05,969,0,0,3,5,0,2,upi,services,0
TXN116350,84.13,24,250,1443.06,172,0,0,1,5,0,13,card,grocery,0
TXN116351,265.12,47,243,1164.09,630,0,2,1,5,0,19,upi,fashion,0
TXN116352,1664.17,48,24,532.23,754,0,1,0,4,0,14,upi,electronics,0
TXN116353,142.09,29,293,432.28,928,0,0,2,4,0,3,card,grocery,0
TXN116354,645.11,26,275,394.54,1016,0,1,0,3,1,9,card,services,0
TXN116355,1038.63,51,261,1422.05,961,0,0,1,6,0,14,card,fashion,0
TXN116356,479.08,20,216,1829.09,1038,0,1,3,7,0,19,upi,food,0
TXN116357,549.19,54,52,2084.17,1355,0,1,2,4,0,22,card,services,0
TXN116358,1438.83,67,136,1210.06,519,0,1,1,6,0,17,upi,electronics,0
TXN116359,3008.8,45,238,386.83,869,0,1,3,8,0,15,card,electronics,0
TXN116360,420.54,63,4,319.34,81,0,0,1,1,0,20,upi,electronics,0
TXN116361,617.04,39,236,657.51,1292,0,1,3,4,0,9,upi,fashion,0
TXN116362,527.81,43,200,1309.48,130,0,0,1,9,0,15,card,electronics,0
TXN116363,97.38,36,73,151.59,1195,0,1,3,4,0,22,upi,travel,0
TXN116364,1263.59,38,41,1711.89,861,0,1,2,4,0,20,card,fashion,0
TXN116365,2792.57,54,247,1205.18,1496,0,2,1,1,0,4,upi,travel,0
TXN116366,3030.99,27,31,517.72,1434,0,1,1,1,0,13,upi,grocery,1
TXN116367,459.08,33,95,106.61,691,0,0,5,6,0,7,upi,services,0
TXN116368,313.66,41,60,1215.77,380,1,0,2,4,0,8,card,grocery,0
TXN116369,1120.58,42,296,1604.77,1137,0,1,1,6,0,22,upi,fashion,0
TXN116370,2513.1,69,25,238.88,55,0,1,0,3,1,23,upi,grocery,0
TXN116371,1280.3,43,197,1947.86,1247,0,1,3,3,0,6,upi,fashion,0
TXN116372,1464.55,18,64,520.11,1158,1,0,2,9,0,16,upi,services,1
TXN116373,3435.2,21,177,428.17,592,0,2,0,3,0,12,card,services,0
TXN116374,523.67,54,190,1791.71,1224,1,1,4,3,0,5,upi,grocery,0
TXN116375,880.1,60,52,168.1,358,0,1,1,5,0,12,netbanking,fashion,0
TXN116376,5622.92,31,31,580.95,1309,0,0,0,4,0,22,upi,services,0
TXN116377,900.71,41,184,704.55,929,0,0,0,5,1,10,upi,travel,0
TXN116378,308.79,44,117,445.78,633,0,0,2,4,0,14,upi,electronics,0
TXN116379,561.52,60,73,675.34,298,0,0,2,4,0,14,netbanking,electronics,0
TXN116380,429.16,44,147,792.35,45,0,3,2,4,0,22,card,electronics,0
TXN116381,1567.38,41,124,383.05,732,0,1,0,6,0,1,upi,travel,0
TXN116382,447.67,57,182,409.31,771,0,0,0,5,0,11,card,fashion,0
TXN116383,1438.04,18,100,490.05,1145,0,1,1,5,0,21,card,services,0
TXN116384,525.28,56,178,532.21,685,0,0,1,8,0,10,netbanking,grocery,0
TXN116385,131.19,30,166,708.73,1180,0,1,1,3,0,16,card,services,0
TXN116386,1490.13,37,10,380.42,1425,0,1,4,4,0,7,netbanking,electronics,0
TXN116387,1272.15,55,163,802.84,1452,0,0,2,7,0,22,card,fashion,0
TXN116388,1840.44,53,46,1519.75,356,0,0,0,4,1,14,upi,grocery,0
TXN116389,559.48,29,280,272.71,166,0,2,1,4,0,3,card,food,0
TXN116390,502.93,22,98,1309.67,656,0,3,2,6,0,13,upi,electronics,0
TXN116391,1638.39,22,115,378.17,294,0,1,0,7,0,22,upi,fashion,0
TXN116392,5009.14,34,207,209.0,308,1,0,3,9,0,22,card,food,0
TXN116393,1108.95,55,91,724.82,718,0,0,2,5,1,7,upi,food,0
TXN116394,1676.7,27,127,468.72,1481,0,0,6,5,0,17,upi,grocery,0
TXN116395,795.06,33,237,694.0,369,0,0,1,7,0,0,upi,grocery,0
TXN116396,234.25,41,27,178.02,153,0,1,0,3,0,22,card,fashion,0
TXN116397,2885.43,46,26,419.35,1102,0,0,1,8,0,0,upi,electronics,0
TXN116398,2720.07,31,172,2397.09,1187,0,0,1,6,0,3,card,fashion,0
TXN116399,2232.27,27,145,260.22,337,0,1,1,3,0,10,upi,fashion,0
TXN116400,914.2,46,154,1906.13,499,0,1,4,7,0,9,upi,services,0
TXN116401,1992.32,45,222,152.21,898,0,1,2,4,0,6,card,travel,0
TXN116402,2680.51,34,82,526.29,409,0,1,1,6,0,12,upi,grocery,0
TXN116403,5542.27,22,220,412.21,922,0,1,1,4,0,9,netbanking,services,0
TXN116404,2946.95,19,232,431.15,143,0,1,2,6,0,9,upi,travel,0
TXN116405,1168.9,53,144,617.01,1336,1,3,1,2,0,15,wallet,grocery,0
TXN116406,296.41,67,258,1468.18,83,0,0,1,8,0,2,card,services,0
TXN116407,1281.34,57,191,235.82,1170,0,1,1,5,0,8,netbanking,grocery,0
TXN116408,1417.4,63,65,4116.57,763,0,0,0,9,0,11,upi,travel,0
TXN116409,2228.38,62,155,308.68,1027,0,0,0,4,0,9,card,electronics,0
TXN116410,4246.68,56,246,721.81,1062,0,2,2,3,0,9,wallet,travel,0
TXN116411,997.1,26,137,321.77,233,0,2,1,5,0,13,upi,services,0
